channel,feature_name,feature_value,object_id,plate_column,plate_row,platedir,region,timepoint
1,q0_500,2476.0,55,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3146.0,55,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,7917.0,55,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,468.0,56,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,1967.0,56,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2509.0,56,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3226.0,56,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,7042.0,56,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,330.0,57,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2178.0,57,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2654.0,57,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3345.0,57,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,9866.0,57,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,434.0,58,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2040.0,58,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2570.0,58,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3332.0,58,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,9678.0,58,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,308.0,59,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2145.0,59,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2644.0,59,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3287.0,59,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,10196.0,59,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,339.0,60,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2108.5,60,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2587.0,60,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3245.0,60,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,7932.0,60,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,342.0,61,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2129.0,61,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2573.0,61,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3269.0,61,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,8932.0,61,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,365.0,62,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2141.75,62,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2658.5,62,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3271.0,62,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,7391.0,62,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,444.0,63,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2054.0,63,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2548.0,63,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3196.0,63,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,8663.0,63,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,513.0,64,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2156.0,64,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2616.5,64,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3320.75,64,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,10186.0,64,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,401.0,65,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2216.0,65,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2667.0,65,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3280.0,65,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,8206.0,65,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,431.0,66,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2356.0,66,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2792.0,66,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3453.0,66,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,9577.0,66,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,370.0,67,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2395.5,67,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2840.0,67,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3492.5,67,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,9111.0,67,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,409.0,68,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2419.0,68,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2899.0,68,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3544.75,68,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,10212.0,68,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,487.0,69,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2395.0,69,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2947.0,69,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3635.5,69,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,8586.0,69,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,326.0,70,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2359.0,70,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2877.0,70,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3492.0,70,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,8871.0,70,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,339.0,71,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2397.0,71,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2923.0,71,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3597.0,71,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,12768.0,71,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,385.0,72,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2222.0,72,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2868.0,72,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3726.0,72,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,12109.0,72,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,379.0,73,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2063.0,73,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2727.0,73,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3480.0,73,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,9228.0,73,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,405.0,74,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2026.0,74,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2628.5,74,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3385.25,74,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,10304.0,74,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,590.0,75,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2248.0,75,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2897.0,75,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3635.0,75,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,9776.0,75,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,459.0,76,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2163.0,76,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2789.0,76,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3496.0,76,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,9882.0,76,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,440.0,77,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2226.0,77,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2748.0,77,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3490.0,77,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,9486.0,77,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,452.0,78,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2436.0,78,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,3030.5,78,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3612.75,78,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,8853.0,78,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,419.0,79,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2629.0,79,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,3230.0,79,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3890.25,79,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,10566.0,79,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,548.0,80,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2570.75,80,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,3118.0,80,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3783.0,80,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,10887.0,80,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,471.0,81,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2806.75,81,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,3348.0,81,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,4058.25,81,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,12256.0,81,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,414.0,82,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2668.0,82,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,3267.0,82,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3883.0,82,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,18078.0,82,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,458.0,83,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2478.0,83,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,3116.0,83,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3921.0,83,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,12439.0,83,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,459.0,84,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2272.0,84,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2832.5,84,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3610.75,84,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,12968.0,84,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,556.0,85,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2122.0,85,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2676.0,85,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3302.75,85,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,14303.0,85,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,587.0,86,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2043.0,86,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2635.5,86,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3329.0,86,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,11501.0,86,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,504.0,87,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2167.0,87,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2760.5,87,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3437.25,87,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,10563.0,87,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,488.0,88,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2211.0,88,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2801.0,88,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3454.0,88,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,11166.0,88,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,526.0,89,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2185.0,89,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2709.0,89,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3446.0,89,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,10819.0,89,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,719.0,90,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2000.0,90,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2555.0,90,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3113.0,90,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,10616.0,90,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,578.0,91,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,1974.0,91,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2512.0,91,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3064.0,91,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,10571.0,91,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,590.0,92,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2256.0,92,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2716.0,92,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3282.0,92,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,9406.0,92,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,461.0,93,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2218.0,93,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2681.0,93,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3338.0,93,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,7855.0,93,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,473.0,94,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2379.0,94,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2824.5,94,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3477.0,94,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,10553.0,94,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,492.0,95,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2274.0,95,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2858.0,95,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3454.25,95,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,7394.0,95,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,399.0,96,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2334.0,96,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2764.5,96,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3266.25,96,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,9269.0,96,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,541.0,97,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,2122.0,97,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2554.0,97,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,3041.0,97,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,7151.0,97,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,483.0,98,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,1817.0,98,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,2252.0,98,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,2634.0,98,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,8042.0,98,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,541.0,99,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,1452.75,99,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,1955.0,99,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,2469.0,99,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,4687.0,99,2,A,200129MZ072BBB07,l100seg,72
1,q0_000,343.0,100,2,A,200129MZ072BBB07,l100seg,72
1,q0_250,858.0,100,2,A,200129MZ072BBB07,l100seg,72
1,q0_500,1144.0,100,2,A,200129MZ072BBB07,l100seg,72
1,q0_750,1444.0,100,2,A,200129MZ072BBB07,l100seg,72
1,q1_000,5647.0,100,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,187.0,1,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,191.5,1,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,195.0,1,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,197.75,1,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,200.0,1,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,127.0,2,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,180.0,2,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,207.0,2,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,245.0,2,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,341.0,2,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,127.0,3,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,276.0,3,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,318.0,3,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,353.0,3,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,520.0,3,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,135.0,4,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,330.0,4,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,379.0,4,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,413.0,4,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,646.0,4,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,142.0,5,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,358.0,5,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,404.0,5,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,441.0,5,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,637.0,5,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,128.0,6,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,373.75,6,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,435.0,6,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,474.0,6,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,1082.0,6,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,132.0,7,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,368.0,7,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,429.0,7,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,477.0,7,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,947.0,7,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,127.0,8,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,350.0,8,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,417.0,8,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,472.0,8,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,1407.0,8,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,115.0,9,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,330.0,9,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,395.0,9,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,450.0,9,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,1878.0,9,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,134.0,10,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,327.0,10,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,380.0,10,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,433.0,10,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,1193.0,10,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,136.0,11,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,288.0,11,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,338.0,11,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,435.0,11,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,1650.0,11,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,143.0,12,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,298.0,12,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,365.0,12,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,440.0,12,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,4961.0,12,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,133.0,13,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,313.0,13,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,361.0,13,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,418.0,13,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,1131.0,13,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,128.0,14,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,293.0,14,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,362.0,14,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,414.0,14,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,985.0,14,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,127.0,15,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,285.0,15,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,355.0,15,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,412.0,15,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,1301.0,15,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,133.0,16,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,298.75,16,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,355.0,16,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,411.0,16,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,1230.0,16,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,141.0,17,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,296.0,17,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,333.0,17,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,386.0,17,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,785.0,17,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,132.0,18,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,262.0,18,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,302.0,18,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,361.0,18,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,1619.0,18,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,134.0,19,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,253.0,19,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,296.0,19,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,368.0,19,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,679.0,19,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,132.0,20,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,257.0,20,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,300.0,20,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,354.0,20,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,640.0,20,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,133.0,21,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,282.0,21,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,319.0,21,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,371.0,21,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,1448.0,21,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,128.0,22,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,293.0,22,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,332.0,22,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,365.0,22,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,790.0,22,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,127.0,23,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,297.0,23,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,336.0,23,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,375.0,23,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,2202.0,23,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,135.0,24,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,288.0,24,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,323.0,24,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,362.0,24,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,869.0,24,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,143.0,25,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,276.0,25,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,310.0,25,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,353.0,25,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,874.0,25,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,114.0,26,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,258.0,26,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,299.0,26,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,342.0,26,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,717.0,26,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,128.0,27,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,265.0,27,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,302.0,27,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,343.0,27,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,2584.0,27,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,131.0,28,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,258.0,28,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,293.0,28,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,336.0,28,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,783.0,28,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,127.0,29,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,258.0,29,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,288.0,29,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,325.0,29,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,1140.0,29,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,133.0,30,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,257.0,30,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,284.0,30,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,314.0,30,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,1446.0,30,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,132.0,31,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,249.0,31,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,283.0,31,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,313.0,31,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,1012.0,31,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,132.0,32,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,249.0,32,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,285.0,32,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,315.0,32,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,1541.0,32,2,A,200129MZ072BBB07,l100seg,72
2,q0_000,132.0,33,2,A,200129MZ072BBB07,l100seg,72
2,q0_250,239.0,33,2,A,200129MZ072BBB07,l100seg,72
2,q0_500,273.0,33,2,A,200129MZ072BBB07,l100seg,72
2,q0_750,303.0,33,2,A,200129MZ072BBB07,l100seg,72
2,q1_000,570.0,33,2,A,200129MZ072BBB07,l100seg,72
